## [iView]
## Converted from:	C:\Users\Jessica\Desktop\Manip SMI\Tests\Oeil droit\subject-23.idf
## Date:	21.03.2017 17:15:00
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	126
## Uses Plane File:	False
## Number of Samples:	42160                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	participant                                                                                                                                                                                                                                                     
## Description:	experiment                                                                                                                                                                                                                                                      
## [Calibration]
## Calibration Type:	9-point
## Calibration Area:	1366	768
## Calibration Point 0:	Position(684;385)
## Calibration Point 1:	Position(68;38)
## Calibration Point 2:	Position(1300;38)
## Calibration Point 3:	Position(68;732)
## Calibration Point 4:	Position(1300;732)
## Calibration Point 5:	Position(68;385)
## Calibration Point 6:	Position(684;38)
## Calibration Point 7:	Position(1300;385)
## Calibration Point 8:	Position(684;732)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IRX0940001-1426
## Operating System :	6.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	R POR X [px]	R POR Y [px]	Frame	Aux1
705113699	SMP	65	680.53	408.15		
705115558	MSG	65	# Message: Starting wait for fixation period
705116459	MSG	65	# Message: stop_fixation
705117124	MSG	65	# Message: start_trial 58 C:\Users\Jessica\Desktop\Manip SMI\Images_finales\mtneu33.png
705117408	SMP	65	679.91	408.83		
705121373	SMP	65	679.43	409.52		
705125378	SMP	65	678.44	409.07		
705129403	SMP	65	678.63	409.81		
705133422	SMP	65	677.01	409.27		
705137381	SMP	65	677.59	408.29		
705141374	SMP	65	677.50	407.95		
705145409	SMP	65	678.33	408.52		
705149403	SMP	65	677.51	410.40		
705153377	SMP	65	677.53	409.79		
705157377	SMP	65	678.86	410.36		
705161420	SMP	65	680.27	410.94		
705165410	SMP	65	681.79	410.37		
705169377	SMP	65	681.16	410.51		
705173378	SMP	65	681.98	409.56		
705177406	SMP	65	682.06	407.71		
705181399	SMP	65	681.26	405.72		
705185376	SMP	65	681.49	405.85		
705189378	SMP	65	678.18	404.04		
705193405	SMP	65	677.51	402.72		
705197421	SMP	65	676.11	402.62		
705201382	SMP	65	675.60	401.92		
705205369	SMP	65	673.78	401.35		
705209406	SMP	65	672.69	399.83		
705213395	SMP	65	671.76	398.73		
705217383	SMP	65	671.11	397.62		
705221376	SMP	65	670.23	398.93		
705225376	SMP	65	668.25	400.57		
705229400	SMP	65	668.51	398.96		
705233362	SMP	65	669.80	398.79		
705237372	SMP	65	669.99	398.50		
705241379	SMP	65	670.86	396.74		
705245400	SMP	65	670.70	395.43		
705249381	SMP	65	670.63	393.63		
705253397	SMP	65	672.98	393.45		
705257380	SMP	65	673.64	392.94		
705261366	SMP	65	675.63	391.37		
705265248	SMP	65	677.74	391.90		
705269389	SMP	65	679.39	392.89		
705273379	SMP	65	681.68	391.54		
705277377	SMP	65	683.32	390.79		
705281248	SMP	65	684.37	389.40		
705285399	SMP	65	684.23	393.33		
705289380	SMP	65	684.31	394.53		
705293373	SMP	65	684.21	397.46		
705297247	SMP	65	682.55	402.12		
705301416	SMP	65	682.00	403.21		
705305405	SMP	65	680.94	403.69		
705309386	SMP	65	681.49	398.84		
705313241	SMP	65	685.89	403.01		
705317403	SMP	65	724.85	407.40		
705321407	SMP	65	773.07	407.97		
705325389	SMP	65	807.89	405.15		
705329239	SMP	65	832.13	407.56		
705333391	SMP	65	884.26	405.26		
705337388	SMP	65	911.31	404.48		
705341376	SMP	65	931.50	402.93		
705345239	SMP	65	963.96	404.30		
705349412	SMP	65	985.38	402.75		
705353378	SMP	65	984.97	403.22		
705357375	SMP	65	985.13	402.47		
705361236	SMP	65	984.16	400.76		
705365401	SMP	65	982.93	399.90		
705369377	SMP	65	984.61	399.66		
705373368	SMP	65	985.69	398.43		
705377234	SMP	65	987.07	397.15		
705381397	SMP	65	988.14	395.71		
705385417	SMP	65	990.98	395.20		
705389378	SMP	65	992.48	393.71		
705393236	SMP	65	993.30	393.14		
705397414	SMP	65	995.38	392.91		
705401382	SMP	65	997.72	393.72		
705405383	SMP	65	998.71	393.81		
705409235	SMP	65	1001.87	394.37		
705413362	SMP	65	1003.47	394.99		
705417403	SMP	65	1004.00	395.88		
705421376	SMP	65	1005.03	397.11		
705425233	SMP	65	1006.53	398.50		
705429368	SMP	65	1007.10	400.76		
705433401	SMP	65	1007.48	401.86		
705437374	SMP	65	1007.48	403.24		
705441243	SMP	65	1006.49	404.33		
705445382	SMP	65	1004.98	404.52		
705453329	SMP	65	1004.17	405.10		
705455503	SMP	65	1001.84	404.73		
705457392	SMP	65	1000.47	405.46		
705461235	SMP	65	999.06	405.12		
705465387	SMP	65	997.25	405.57		
705469377	SMP	65	996.48	404.74		
705473256	SMP	65	994.33	403.46		
705477376	SMP	65	992.81	403.72		
705481379	SMP	65	992.10	403.14		
705485372	SMP	65	992.03	403.31		
705489246	SMP	65	992.29	403.41		
705493363	SMP	65	992.44	402.80		
705497253	SMP	65	992.80	402.67		
705501251	SMP	65	993.38	401.85		
705505241	SMP	65	994.06	401.78		
705509272	SMP	65	995.41	401.07		
705513253	SMP	65	996.22	401.08		
705517258	SMP	65	997.80	400.16		
705521236	SMP	65	999.18	399.91		
705525262	SMP	65	1000.10	399.47		
705529244	SMP	65	1000.48	398.25		
705533260	SMP	65	1001.99	397.65		
705537234	SMP	65	1002.67	398.49		
705541261	SMP	65	1003.74	399.23		
705545247	SMP	65	1005.93	400.30		
705549251	SMP	65	1008.37	400.02		
705553231	SMP	65	1015.83	401.60		
705557254	SMP	65	1022.15	409.57		
705561243	SMP	65	1031.00	417.49		
705565260	SMP	65	1040.13	415.74		
705569254	SMP	65	1045.46	418.42		
705573244	SMP	65	1053.26	416.78		
705577228	SMP	65	1054.67	424.34		
705581249	SMP	65	1055.12	423.96		
705585256	SMP	65	1059.32	426.31		
705589270	SMP	65	1060.47	428.16		
705593241	SMP	65	1062.60	428.96		
705597262	SMP	65	1064.53	428.97		
705601240	SMP	65	1067.11	428.28		
705605252	SMP	65	1068.74	427.01		
705609253	SMP	65	1070.30	426.20		
705613238	SMP	65	1071.55	427.28		
705617231	SMP	65	1072.65	428.91		
705621234	SMP	65	1073.58	427.55		
705625258	SMP	65	1074.94	427.85		
705629271	SMP	65	1075.49	427.18		
705633232	SMP	65	1076.11	426.80		
705637219	SMP	65	1075.00	429.00		
705641259	SMP	65	1075.58	428.88		
705645236	SMP	65	1074.97	430.05		
705649229	SMP	65	1075.55	429.97		
705653234	SMP	65	1075.06	430.68		
705657255	SMP	65	1074.72	431.43		
705661239	SMP	65	1073.85	432.43		
705665232	SMP	65	1073.33	433.92		
705669234	SMP	65	1072.75	434.00		
705673258	SMP	65	1071.49	435.05		
705677241	SMP	65	1070.90	436.45		
705681233	SMP	65	1071.27	435.94		
705685230	SMP	65	1070.25	437.01		
705689254	SMP	65	1069.86	436.49		
705693275	SMP	65	1069.03	436.86		
705697298	SMP	65	1069.28	436.84		
705701232	SMP	65	1069.68	436.43		
705705252	SMP	65	1070.45	434.89		
705709250	SMP	65	1070.29	433.75		
705713225	SMP	65	1070.34	432.59		
705717248	SMP	65	1071.57	431.87		
705721241	SMP	65	1071.62	432.00		
705725271	SMP	65	1070.50	431.53		
705729227	SMP	65	1072.01	431.37		
705733238	SMP	65	1072.10	431.88		
705737234	SMP	65	1072.41	431.88		
705741228	SMP	65	1073.32	431.84		
705745234	SMP	65	1073.05	432.05		
705749245	SMP	65	1073.72	432.72		
705753234	SMP	65	1074.09	432.85		
705757227	SMP	65	1074.71	433.04		
705761231	SMP	65	1074.25	432.84		
705765248	SMP	65	1073.67	431.21		
705769219	SMP	65	1075.36	430.19		
705773231	SMP	65	1074.96	428.21		
705777222	SMP	65	1076.03	427.01		
705781257	SMP	65	1076.40	426.29		
705785236	SMP	65	1075.70	425.87		
705789227	SMP	65	1076.25	424.83		
705793219	SMP	65	1077.84	425.04		
705797379	SMP	65	1082.62	426.59		
705801245	SMP	65	1098.81	428.73		
705805240	SMP	65	1105.55	429.43		
705809223	SMP	65	1108.77	429.86		
705813248	SMP	65	1115.16	428.92		
705817261	SMP	65	1116.13	429.87		
705821231	SMP	65	1118.45	429.45		
705825212	SMP	65	1119.29	429.26		
705829255	SMP	65	1121.61	429.14		
705833242	SMP	65	1121.38	429.96		
705837231	SMP	65	1123.88	428.13		
705841217	SMP	65	1124.37	427.41		
705845222	SMP	65	1124.01	426.42		
705849250	SMP	65	1124.15	425.73		
705853227	SMP	65	1124.82	425.46		
705857217	SMP	65	1124.81	425.78		
705861221	SMP	65	1124.34	425.94		
705865251	SMP	65	1124.35	426.19		
705869246	SMP	65	1125.39	426.46		
705873221	SMP	65	1125.57	427.00		
705877221	SMP	65	1126.12	427.31		
705881276	SMP	65	1125.64	428.03		
705885265	SMP	65	1125.95	428.26		
705889219	SMP	65	1126.43	429.06		
705893215	SMP	65	1127.28	429.05		
705897245	SMP	65	1126.78	429.52		
705901241	SMP	65	1126.80	429.96		
705905224	SMP	65	1127.51	431.11		
705909229	SMP	65	1127.94	431.80		
705913251	SMP	65	1127.77	431.69		
705917243	SMP	65	1128.18	432.68		
705921219	SMP	65	1128.57	432.39		
705925219	SMP	65	1129.64	431.91		
705929241	SMP	65	1130.49	431.46		
705933237	SMP	65	1130.64	430.57		
705937214	SMP	65	1129.58	430.50		
705941219	SMP	65	1129.70	429.18		
705945251	SMP	65	1130.30	428.11		
705949239	SMP	65	1129.85	427.65		
705953220	SMP	65	1129.82	426.85		
705957225	SMP	65	1130.42	426.80		
705961242	SMP	65	1131.23	425.42		
705965234	SMP	65	1131.70	424.58		
705969216	SMP	65	1131.95	424.34		
705973218	SMP	65	1132.83	423.97		
705977242	SMP	65	1132.87	423.37		
705981241	SMP	65	1134.82	422.19		
705985216	SMP	65	1135.67	420.82		
705989215	SMP	65	1136.81	421.14		
705993239	SMP	65	1137.95	421.13		
705997219	SMP	65	1138.52	421.66		
706001220	SMP	65	1137.54	423.17		
706005230	SMP	65	1136.34	426.39		
706009234	SMP	65	1133.29	430.17		
706015619	SMP	65	1130.40	433.73		
706017856	SMP	65	1126.82	437.01		
706021219	SMP	65	1124.22	438.59		
706025214	SMP	65	1123.09	438.64		
706029214	SMP	65	1121.88	441.20		
706033213	SMP	65	1119.78	442.00		
706037237	SMP	65	1118.15	444.36		
706041222	SMP	65	1116.58	445.64		
706045213	SMP	65	1115.67	446.61		
706049212	SMP	65	1114.76	447.01		
706053235	SMP	65	1114.68	447.32		
706057219	SMP	65	1114.99	447.46		
706061213	SMP	65	1115.63	447.17		
706065241	SMP	65	1116.49	447.50		
706069223	SMP	65	1116.70	447.88		
706073231	SMP	65	1116.80	448.25		
706077216	SMP	65	1116.50	448.79		
706081246	SMP	65	1116.06	448.34		
706085213	SMP	65	1115.84	448.18		
706089233	SMP	65	1116.08	448.43		
706093214	SMP	65	1116.00	447.92		
706097205	SMP	65	1115.67	447.52		
706101220	SMP	65	1115.42	447.16		
706105236	SMP	65	1114.36	447.17		
706109230	SMP	65	1111.16	446.54		
706113203	SMP	65	1096.88	445.83		
706117223	SMP	65	1081.73	441.13		
706121214	SMP	65	1062.92	434.49		
706125233	SMP	65	1051.00	420.01		
706129238	SMP	65	1027.03	407.78		
706133216	SMP	65	1020.70	402.16		
706137214	SMP	65	1008.12	394.59		
706141234	SMP	65	998.78	389.99		
706145211	SMP	65	996.22	389.88		
706149224	SMP	65	996.29	387.70		
706153212	SMP	65	997.29	386.95		
706157230	SMP	65	995.63	385.28		
706161199	SMP	65	994.43	382.79		
706165221	SMP	65	993.76	381.26		
706169211	SMP	65	992.79	380.17		
706173230	SMP	65	990.85	379.70		
706177199	SMP	65	989.99	378.31		
706181214	SMP	65	989.41	378.73		
706185219	SMP	65	990.63	379.23		
706189252	SMP	65	990.67	378.88		
706193201	SMP	65	990.64	379.16		
706197190	SMP	65	990.14	378.90		
706201216	SMP	65	989.77	379.07		
706205228	SMP	65	989.24	379.70		
706209209	SMP	65	988.85	379.68		
706213194	SMP	65	988.45	380.14		
706217217	SMP	65	989.01	380.20		
706221211	SMP	65	989.53	380.99		
706225209	SMP	65	989.46	381.27		
706229208	SMP	65	988.73	381.63		
706233218	SMP	65	989.03	382.38		
706237214	SMP	65	988.88	382.60		
706241211	SMP	65	989.13	383.34		
706245202	SMP	65	989.07	383.90		
706249214	SMP	65	989.13	383.90		
706253238	SMP	65	989.34	384.46		
706257201	SMP	65	989.49	384.33		
706261191	SMP	65	989.22	384.30		
706265220	SMP	65	989.33	383.82		
706269207	SMP	65	989.25	383.64		
706273192	SMP	65	989.56	384.06		
706277218	SMP	65	989.51	383.68		
706281264	SMP	65	989.50	383.39		
706285228	SMP	65	989.82	383.16		
706289196	SMP	65	989.82	383.28		
706293224	SMP	65	989.98	383.54		
706297207	SMP	65	989.93	383.47		
706301218	SMP	65	989.92	384.05		
706305204	SMP	65	990.00	383.85		
706309227	SMP	65	989.64	385.01		
706313206	SMP	65	989.65	385.63		
706317238	SMP	65	989.92	385.29		
706321203	SMP	65	989.75	386.35		
706325206	SMP	65	989.42	386.34		
706329214	SMP	65	988.97	386.40		
706333215	SMP	65	988.18	385.71		
706337193	SMP	65	987.74	385.71		
706341217	SMP	65	986.91	385.64		
706345204	SMP	65	985.94	384.74		
706349214	SMP	65	985.63	384.06		
706353190	SMP	65	985.18	382.88		
706357217	SMP	65	985.37	381.44		
706361203	SMP	65	985.23	380.64		
706365198	SMP	65	984.23	379.64		
706369189	SMP	65	984.24	379.39		
706373210	SMP	65	983.53	380.15		
706377222	SMP	65	983.85	380.02		
706381335	SMP	65	984.13	380.17		
706385189	SMP	65	983.88	379.82		
706389240	SMP	65	984.15	381.04		
706393211	SMP	65	983.40	380.32		
706397198	SMP	65	982.97	379.34		
706401201	SMP	65	982.48	379.72		
706405208	SMP	65	982.07	379.55		
706409216	SMP	65	982.77	377.77		
706413198	SMP	65	983.10	377.42		
706417191	SMP	65	983.39	376.06		
706421200	SMP	65	983.47	376.35		
706425227	SMP	65	983.22	375.12		
706429214	SMP	65	983.62	373.52		
706433189	SMP	65	983.89	372.94		
706437191	SMP	65	984.59	372.25		
706441216	SMP	65	985.21	373.10		
706445237	SMP	65	985.87	372.70		
706449194	SMP	65	986.44	371.99		
706453183	SMP	65	987.18	373.24		
706457208	SMP	65	987.28	372.77		
706461207	SMP	65	987.83	375.35		
706465136	SMP	65	990.61	376.90		
706469205	SMP	65	996.03	386.83		
706473223	SMP	65	1001.86	401.41		
706477198	SMP	65	1016.27	421.28		
706481185	SMP	65	1026.57	428.93		
706485203	SMP	65	1039.03	435.62		
706489220	SMP	65	1044.51	440.23		
706493196	SMP	65	1047.22	443.69		
706497180	SMP	65	1044.36	442.77		
706501198	SMP	65	1042.53	441.85		
706505215	SMP	65	1045.64	443.89		
706509236	SMP	65	1045.54	447.50		
706513192	SMP	65	1046.28	448.39		
706517197	SMP	65	1047.92	449.70		
706521196	SMP	65	1047.49	450.30		
706525216	SMP	65	1047.68	451.31		
706529182	SMP	65	1046.82	451.47		
706533195	SMP	65	1046.03	451.15		
706537194	SMP	65	1045.27	450.05		
706541215	SMP	65	1045.49	450.11		
706545184	SMP	65	1046.45	450.35		
706549197	SMP	65	1046.93	450.19		
706553196	SMP	65	1048.52	449.34		
706557208	SMP	65	1049.65	449.42		
706561182	SMP	65	1049.22	448.97		
706565271	SMP	65	1050.05	449.90		
706569199	SMP	65	1050.07	449.51		
706573180	SMP	65	1049.81	449.00		
706577186	SMP	65	1049.86	449.22		
706581211	SMP	65	1049.20	449.74		
706585206	SMP	65	1049.37	450.01		
706589191	SMP	65	1048.77	450.02		
706593179	SMP	65	1048.20	450.12		
706597207	SMP	65	1047.61	450.88		
706601207	SMP	65	1046.62	451.33		
706605207	SMP	65	1046.21	451.96		
706609180	SMP	65	1045.45	452.44		
706613211	SMP	65	1044.52	452.60		
706617204	SMP	65	1043.73	453.68		
706621192	SMP	65	1043.26	453.91		
706625177	SMP	65	1042.30	452.66		
706629220	SMP	65	1041.60	452.03		
706633207	SMP	65	1041.80	451.14		
706637195	SMP	65	1042.33	450.12		
706641176	SMP	65	1043.91	448.56		
706645202	SMP	65	1044.86	447.73		
706649203	SMP	65	1045.95	445.96		
706653189	SMP	65	1047.99	444.99		
706657186	SMP	65	1049.35	443.19		
706661210	SMP	65	1051.05	441.68		
706665226	SMP	65	1052.57	440.73		
706669191	SMP	65	1053.36	440.23		
706673047	SMP	65	1054.25	439.48		
706677202	SMP	65	1053.84	438.89		
706681189	SMP	65	1053.88	439.70		
706685196	SMP	65	1053.13	440.30		
706689173	SMP	65	1053.13	440.82		
706693209	SMP	65	1054.15	442.43		
706697209	SMP	65	1054.47	443.69		
706701209	SMP	65	1055.43	444.62		
706705045	SMP	65	1056.20	446.28		
706709212	SMP	65	1055.99	448.67		
706713199	SMP	65	1056.66	449.49		
706717202	SMP	65	1057.29	450.83		
706721050	SMP	65	1058.24	452.28		
706725178	SMP	65	1058.76	452.81		
706725449	MSG	65	# Message: Le sujet a repondu
706729208	SMP	65	1061.11	453.09		
706733196	SMP	65	1069.75	453.75		
706737049	SMP	65	1085.34	453.13		
706741177	SMP	65	1106.20	453.20		
706745204	SMP	65	1113.29	453.03		
706749196	SMP	65	1116.77	452.44		
706753060	SMP	65	1121.88	451.64		
706757173	SMP	65	1123.32	451.77		
706761167	SMP	65	1125.38	451.49		
706765265	SMP	65	1126.01	450.85		
706769176	SMP	65	1129.15	450.02		
706773174	SMP	65	1130.18	449.13		
706777178	SMP	65	1132.23	448.92		
706781201	SMP	65	1133.91	449.37		
706785058	SMP	65	1134.47	449.88		
706789178	SMP	65	1135.15	450.30		
706793176	SMP	65	1135.44	450.91		
706797201	SMP	65	1135.84	451.20		
706799303	MSG	65	# Message: stop_trial  distractor 1 tgt_hor 371 tgt_vert 0 cor_resp 2 sub_resp 2 tim_resp 1591
708623885	MSG	66	# Message: Starting wait for fixation period
708624344	MSG	66	# Message: stop_fixation
708624468	MSG	66	# Message: start_trial 59 C:\Users\Jessica\Desktop\Manip SMI\Images_finales\mtemo39.png
708624868	SMP	66	688.08	406.50		
708628851	SMP	66	686.22	406.93		
708632835	SMP	66	685.39	406.82		
708636852	SMP	66	683.26	405.17		
708640839	SMP	66	681.85	406.05		
708644837	SMP	66	681.50	406.20		
708648862	SMP	66	679.97	405.04		
708652854	SMP	66	678.74	403.14		
708656839	SMP	66	678.09	403.90		
708660839	SMP	66	678.19	402.91		
708664865	SMP	66	678.57	402.47		
708668863	SMP	66	677.45	401.17		
708672859	SMP	66	678.17	400.28		
708676850	SMP	66	677.85	398.92		
708680865	SMP	66	679.06	398.94		
708684860	SMP	66	680.05	397.93		
708688833	SMP	66	681.07	397.88		
708692860	SMP	66	682.04	396.01		
708696863	SMP	66	682.97	394.92		
708700840	SMP	66	682.87	394.66		
708704846	SMP	66	683.68	395.98		
708708862	SMP	66	682.80	396.94		
708712866	SMP	66	683.61	397.89		
708716849	SMP	66	683.38	398.38		
708720838	SMP	66	684.04	399.06		
708724834	SMP	66	683.63	399.38		
708728857	SMP	66	683.78	399.54		
708732839	SMP	66	682.91	397.71		
708736831	SMP	66	681.92	399.03		
708740832	SMP	66	680.68	400.86		
708744855	SMP	66	679.29	401.48		
708748838	SMP	66	677.54	400.81		
708752852	SMP	66	676.14	400.23		
708756836	SMP	66	674.77	399.94		
708760853	SMP	66	673.41	399.33		
708764850	SMP	66	672.71	398.64		
708768830	SMP	66	672.37	398.91		
708772831	SMP	66	670.74	398.92		
708776857	SMP	66	670.79	399.67		
708780835	SMP	66	670.21	400.35		
708784829	SMP	66	669.76	400.25		
708788833	SMP	66	670.24	400.36		
708792854	SMP	66	670.48	400.99		
708796836	SMP	66	671.16	401.13		
708800837	SMP	66	674.90	400.61		
708804833	SMP	66	706.99	401.08		
708808851	SMP	66	732.20	403.46		
708812877	SMP	66	774.39	401.83		
708816824	SMP	66	803.16	403.42		
708822206	SMP	66	820.57	396.27		
708824851	SMP	66	869.04	391.27		
708828849	SMP	66	899.39	390.88		
708832828	SMP	66	934.13	388.27		
708836841	SMP	66	955.58	387.76		
708840833	SMP	66	970.64	383.66		
708844850	SMP	66	979.64	384.86		
708848820	SMP	66	986.22	381.87		
708852829	SMP	66	982.63	379.57		
708856837	SMP	66	981.46	376.33		
708860851	SMP	66	980.80	376.09		
708864828	SMP	66	983.98	376.43		
708868843	SMP	66	986.31	376.75		
708872832	SMP	66	986.62	377.15		
708876840	SMP	66	988.35	377.80		
708880829	SMP	66	989.96	378.35		
708884822	SMP	66	990.89	378.31		
708888839	SMP	66	991.74	380.53		
708892826	SMP	66	992.50	381.34		
708896831	SMP	66	993.79	382.17		
708900871	SMP	66	994.08	382.43		
708904840	SMP	66	994.79	381.58		
708908845	SMP	66	995.29	383.46		
708912835	SMP	66	995.54	383.28		
708916824	SMP	66	995.75	382.71		
708920837	SMP	66	996.61	383.17		
708924831	SMP	66	997.15	383.29		
708928829	SMP	66	999.26	383.46		
708932828	SMP	66	999.45	382.79		
708936836	SMP	66	1000.93	381.97		
708940846	SMP	66	1003.83	380.81		
708944823	SMP	66	1006.66	380.26		
708948813	SMP	66	1007.88	380.72		
708952847	SMP	66	1009.15	379.32		
708956840	SMP	66	1009.64	378.65		
708960811	SMP	66	1010.39	379.53		
708964844	SMP	66	1012.11	379.33		
708968841	SMP	66	1012.30	377.80		
708972832	SMP	66	1012.63	377.11		
708976810	SMP	66	1011.46	375.91		
708980837	SMP	66	1009.22	374.31		
708984842	SMP	66	1007.90	356.95		
708988828	SMP	66	1002.75	287.01		
708992810	SMP	66	993.79	255.06		
708996846	SMP	66	984.25	228.96		
709000859	SMP	66	975.50	212.05		
709004822	SMP	66	975.58	200.24		
709008814	SMP	66	959.99	174.36		
709012904	SMP	66	958.44	148.39		
709016833	SMP	66	958.74	139.79		
709020836	SMP	66	952.20	137.12		
709024810	SMP	66	956.94	134.33		
709028838	SMP	66	955.01	130.08		
709032824	SMP	66	956.03	128.89		
709036833	SMP	66	953.02	124.91		
709040811	SMP	66	952.68	123.15		
709044841	SMP	66	952.92	123.13		
709048822	SMP	66	950.63	122.53		
709052829	SMP	66	951.31	120.39		
709056809	SMP	66	951.51	119.05		
709060835	SMP	66	951.17	118.15		
709064833	SMP	66	950.90	116.83		
709068837	SMP	66	949.57	116.45		
709072812	SMP	66	948.80	116.52		
709076837	SMP	66	948.27	116.08		
709080823	SMP	66	947.20	116.98		
709084828	SMP	66	946.94	117.60		
709088808	SMP	66	946.54	117.22		
709092849	SMP	66	946.56	116.55		
709096835	SMP	66	946.64	116.48		
709100980	SMP	66	947.56	116.51		
709104817	SMP	66	947.37	116.27		
709108833	SMP	66	949.41	117.10		
709112837	SMP	66	948.97	116.63		
709116817	SMP	66	949.72	116.31		
709120822	SMP	66	949.09	115.72		
709124831	SMP	66	950.29	115.00		
709128836	SMP	66	951.41	114.84		
709132808	SMP	66	953.68	115.02		
709136813	SMP	66	955.34	115.51		
709140813	SMP	66	956.88	115.28		
709144837	SMP	66	958.06	115.69		
709148819	SMP	66	959.30	115.39		
709152812	SMP	66	960.55	114.58		
709156813	SMP	66	961.35	114.03		
709160837	SMP	66	962.68	113.67		
709164824	SMP	66	963.50	113.67		
709168809	SMP	66	963.16	113.65		
709172813	SMP	66	963.02	113.60		
709176835	SMP	66	961.23	114.19		
709180815	SMP	66	960.26	115.24		
709184850	SMP	66	937.72	120.43		
709188808	SMP	66	928.81	119.00		
709192802	SMP	66	859.68	123.06		
709196839	SMP	66	837.56	127.80		
709200806	SMP	66	795.40	126.47		
709204826	SMP	66	777.02	125.65		
709208826	SMP	66	725.65	124.59		
709212840	SMP	66	694.31	123.99		
709216802	SMP	66	642.29	124.53		
709220819	SMP	66	618.96	123.04		
709224817	SMP	66	584.39	119.41		
709228831	SMP	66	556.32	119.83		
709232818	SMP	66	512.71	119.32		
709236819	SMP	66	479.22	120.08		
709240813	SMP	66	460.67	119.28		
709244827	SMP	66	464.04	119.62		
709248799	SMP	66	473.66	120.25		
709252852	SMP	66	470.47	121.04		
709256823	SMP	66	470.45	121.79		
709260821	SMP	66	468.59	122.23		
709264815	SMP	66	468.73	123.39		
709268816	SMP	66	469.04	124.44		
709272812	SMP	66	465.62	124.66		
709276832	SMP	66	465.38	124.44		
709280807	SMP	66	464.57	123.34		
709284825	SMP	66	465.75	122.04		
709288813	SMP	66	464.95	121.30		
709292830	SMP	66	463.22	120.81		
709296800	SMP	66	462.80	120.50		
709300804	SMP	66	461.20	120.28		
709304822	SMP	66	461.21	119.66		
709308834	SMP	66	459.57	118.91		
709312738	SMP	66	458.36	118.70		
709316811	SMP	66	458.77	117.99		
709320820	SMP	66	458.57	117.89		
709324818	SMP	66	459.33	117.95		
709328814	SMP	66	459.00	118.19		
709332808	SMP	66	459.64	118.15		
709336819	SMP	66	459.11	117.82		
709340813	SMP	66	457.39	117.38		
709344811	SMP	66	457.55	117.33		
709348806	SMP	66	457.50	117.21		
709352818	SMP	66	457.22	116.84		
709356812	SMP	66	456.65	116.75		
709360815	SMP	66	456.32	118.46		
709364806	SMP	66	455.17	124.96		
709368816	SMP	66	454.85	145.98		
709372820	SMP	66	455.30	207.89		
709376809	SMP	66	457.44	244.54		
709383139	SMP	66	457.63	327.98		
709385659	SMP	66	459.09	359.40		
709388816	SMP	66	459.71	405.22		
709392801	SMP	66	460.61	438.09		
709396799	SMP	66	461.11	497.30		
709400803	SMP	66	461.43	509.20		
709404833	SMP	66	464.48	533.35		
709408803	SMP	66	467.29	571.44		
709412800	SMP	66	470.34	604.23		
709416800	SMP	66	472.74	627.63		
709420832	SMP	66	474.38	642.49		
709424798	SMP	66	478.82	644.76		
709428798	SMP	66	482.84	635.58		
709432805	SMP	66	483.14	636.49		
709436850	SMP	66	483.50	638.17		
709440802	SMP	66	486.02	639.85		
709444789	SMP	66	488.49	639.34		
709448804	SMP	66	489.50	642.45		
709452829	SMP	66	490.67	642.98		
709456798	SMP	66	492.38	644.15		
709460796	SMP	66	494.60	643.77		
709464812	SMP	66	496.07	643.18		
709468832	SMP	66	495.78	642.78		
709472798	SMP	66	495.26	644.35		
709476797	SMP	66	495.97	645.49		
709480799	SMP	66	496.87	646.17		
709484880	SMP	66	497.55	646.83		
709488675	SMP	66	496.97	647.70		
709492793	SMP	66	496.90	647.98		
709496799	SMP	66	495.37	648.01		
709500816	SMP	66	493.29	649.19		
709504683	SMP	66	492.99	648.09		
709508783	SMP	66	491.60	648.44		
709512822	SMP	66	491.20	647.95		
709516820	SMP	66	489.60	649.48		
709520688	SMP	66	488.98	650.10		
709524802	SMP	66	488.63	650.88		
709528802	SMP	66	488.04	652.49		
709532799	SMP	66	488.53	652.53		
709536811	SMP	66	488.61	651.99		
709540797	SMP	66	489.55	651.62		
709544799	SMP	66	490.89	650.57		
709548798	SMP	66	491.72	650.56		
709552680	SMP	66	492.43	650.10		
709556799	SMP	66	492.90	650.43		
709560827	SMP	66	493.78	649.17		
709564825	SMP	66	494.71	648.48		
709568668	SMP	66	495.87	648.25		
709572815	SMP	66	496.28	647.81		
709576800	SMP	66	496.67	647.89		
709580796	SMP	66	496.86	648.19		
709584820	SMP	66	497.68	649.67		
709588822	SMP	66	497.38	650.69		
709592804	SMP	66	496.47	652.50		
709596796	SMP	66	495.96	654.03		
709600659	SMP	66	496.12	654.53		
709604829	SMP	66	496.06	655.22		
709608815	SMP	66	495.87	654.67		
709612799	SMP	66	495.85	653.98		
